# Removed overlapping spots
237.517468 709.529037 7.185041
243.000000 256.786906 7.300166
704.636165 320.000000 7.496887
189.000000 609.452726 7.101298
451.000000 61.502320 7.534071
695.306603 712.000000 7.616467
343.915524 358.458148 7.358358
440.000000 715.817693 8.114250
397.486431 209.750674 7.495163
652.574611 368.509308 7.381760
294.508752 258.176905 7.521189
389.371805 714.177529 7.427460
394.128960 310.220296 7.205478
299.236765 58.822905 7.411960
745.099348 763.013816 7.681363
800.277084 562.546477 7.894996
850.315944 614.358638 7.335839
655.201393 268.600433 7.327957
137.706528 659.189312 7.425038
606.570701 118.169972 7.772153
644.084450 759.526384 7.756068
346.806561 208.631587 7.591321
859.406900 222.797832 7.606957
140.535737 355.236847 7.268209
287.635264 712.037082 7.535279
658.346391 68.996024 7.433360
146.795365 55.593646 7.599329
243.352043 308.028887 7.489772
909.049832 373.129206 7.512828
345.337959 309.290378 7.410450
806.997669 320.821474 7.248055
390.935250 614.418736 7.264048
749.668586 562.185783 7.463862
811.887414 72.609755 7.473275
694.671260 761.702132 7.929823
196.769065 56.085944 7.744274
187.354169 660.146844 7.561845
291.000000 562.971682 7.607314
245.585602 207.400263 7.422998
449.161305 211.506227 7.114584
912.037296 173.916967 7.246540
601.879181 367.342843 7.634895
400.052377 61.078392 7.258631
394.565320 360.093822 7.479251
898.482468 813.807997 7.454576
446.865807 261.315154 8.131751
760.766799 71.308727 7.206333
851.554562 564.000000 7.325759
241.961111 356.449917 7.861756
136.155029 709.015588 7.274454
142.480080 255.580844 7.634827
145.230741 105.949181 7.597384
797.589495 713.676877 7.351764
290.278487 612.572105 7.582261
596.098416 610.265863 7.354037
185.763426 709.996277 7.446788
296.841782 108.741648 7.510724
806.942582 271.734841 7.615937
591.579650 807.643044 7.219859
798.621842 662.924958 7.170134
238.270157 611.947675 7.641157
656.271783 168.798827 7.344559
909.247225 273.776815 7.434734
748.614361 611.731215 7.355357
847.196576 763.232206 7.168167
238.905600 660.239364 7.462461
746.680901 712.189796 7.328811
852.085010 513.141601 7.351746
341.795773 563.667156 7.139753
349.330272 60.416666 7.358072
858.065299 373.606569 7.435313
592.216938 759.425248 8.958061
755.176153 370.705727 7.329494
755.696117 320.968365 7.249981
910.776457 223.583736 7.299920
703.169148 368.878473 7.402698
445.834002 313.140258 7.039861
707.087277 169.339957 7.317010
642.247314 810.099063 8.007005
604.011185 267.251787 7.338836
593.514895 709.527194 7.517249
291.911314 357.996385 7.346482
806.725170 370.731979 7.705558
848.583699 715.000000 7.111194
449.555498 111.464890 7.472872
901.652986 615.920669 7.350908
857.322273 323.071422 7.262284
693.252721 810.914288 7.303220
191.909826 305.936032 7.644572
645.104756 659.784654 7.549894
606.070140 166.898446 7.341642
595.568361 560.732392 7.631747
797.587566 763.085151 7.697161
657.888109 117.234909 7.253814
757.302060 220.364917 7.550783
810.270178 171.542787 7.291438
293.729072 307.905729 7.350511
338.404496 713.599919 9.937487
239.940786 560.062432 7.595080
705.597016 270.410434 7.362555
444.526883 361.537094 7.366585
759.009969 171.429341 7.241482
708.464162 119.634206 7.335501
340.000000 613.613136 7.347025
902.919072 516.140241 7.372627
912.771920 73.340047 7.264968
196.202431 106.451234 7.373151
240.089429 512.514914 7.624923
744.553007 811.357722 7.482008
247.141085 57.808857 7.365617
699.122063 511.671857 7.270967
750.243171 512.573096 7.404549
860.018564 172.512424 7.701968
902.371910 565.555535 8.027607
246.293988 157.644456 7.342563
846.640754 812.085137 7.372039
795.782448 812.171934 7.308893
193.931025 206.111508 7.379200
296.837193 208.017447 7.358352
141.870362 304.499380 7.397750
644.589113 709.397660 7.372147
706.982814 219.461479 7.277699
645.973303 609.291808 7.453358
399.184785 110.599424 7.317518
857.655224 271.506461 7.309609
449.631613 161.661345 7.409615
442.271536 615.764155 7.301326
909.819522 323.301046 7.289470
607.705204 68.063839 7.023063
697.136345 561.277781 7.191919
647.002053 560.614598 7.046781
756.675016 270.057460 7.211601
191.586961 355.672457 7.296145
292.347578 512.530055 7.442192
809.250876 221.879408 7.523159
597.609193 509.438787 7.676569
655.291512 218.176442 7.318675
138.354472 609.616180 7.322503
190.017367 510.663869 7.256584
391.798274 563.081428 7.303472
348.297155 109.479144 7.296396
145.999805 155.890728 7.313827
145.588937 205.077764 7.668741
194.508197 157.175289 7.408755
900.776568 665.035032 7.255301
398.333796 161.090255 7.266426
862.285881 73.619363 7.229479
696.284144 660.979455 7.538205
296.411529 158.350683 7.202252
189.004899 560.263016 7.072764
344.304309 258.634553 9.920581
342.482597 512.305347 7.056715
709.418210 70.091745 7.345909
247.394612 107.514105 7.379182
849.640630 664.641437 7.615460
799.875583 612.373175 7.638494
593.928632 659.404664 7.364195
139.718353 509.227753 7.369968
138.322814 559.295753 7.330934
193.934793 256.769215 7.298003
347.944434 159.983729 7.242241
603.420364 317.910151 7.193555
899.897705 713.921775 8.505617
653.387250 318.484004 7.103009
747.930829 662.417366 7.452193
396.705465 259.946051 7.108955
811.733707 122.608794 7.738780
801.015032 514.779272 7.381760
604.641747 218.674929 7.585466
912.864475 123.977300 7.120386
442.753318 564.960479 7.262553
696.702904 610.739981 7.204456
442.359803 664.577686 7.476391
898.026208 764.325367 7.312115
392.796674 513.475588 7.235833
758.559252 121.256826 7.144515
862.006364 120.027603 7.317010
340.008578 663.527877 7.179945
284.214375 660.886934 8.738619
444.123819 514.625737 7.179945
647.689132 510.533753 7.236060
390.880312 664.137647 7.447780
