# Removed overlapping spots
567.000000 771.000000 8.179974
617.893696 622.433190 7.551760
876.589570 283.236408 7.525055
364.750918 227.164036 7.326532
211.568485 174.736818 7.917309
567.203706 721.498075 7.666771
210.463224 375.537593 7.334733
826.960407 233.394846 7.299120
720.310901 823.461664 9.497820
622.946544 81.094657 7.338349
775.686538 332.568917 7.665910
673.593028 132.357920 7.341894
415.682803 77.124465 7.459925
363.421889 630.044183 7.284452
313.323400 375.893222 7.651134
723.388500 232.787643 7.324933
570.823328 280.765022 7.429161
211.484687 728.280257 7.382727
719.438441 674.119626 7.680976
873.907061 574.592316 7.513134
414.304014 730.494078 7.642854
363.783371 177.479832 7.557779
211.258033 274.815570 7.605177
161.000000 678.925168 7.645465
314.199758 77.167841 7.384809
877.000000 385.000000 7.288353
413.730370 377.117580 7.434256
669.240494 723.693399 8.253539
775.621952 382.604295 8.098801
312.586388 226.050628 7.846550
111.043822 174.976016 7.423579
413.768085 327.293450 7.350999
720.431008 623.519433 7.473448
160.296223 628.699749 7.314187
725.395458 82.642443 7.201141
571.945451 81.692862 7.261305
668.208050 822.709143 7.403603
414.887651 277.620345 7.943668
775.478980 282.998692 7.969741
873.451859 625.700484 7.234124
110.292544 727.517029 7.440860
414.335339 630.340254 7.593524
617.500949 772.633885 7.440223
363.766719 730.482453 7.424896
262.018384 275.882592 7.683197
776.397686 181.552237 7.457909
263.171230 75.758083 7.849730
720.847258 574.282470 7.368253
160.590656 325.655498 7.509558
415.097246 126.408120 7.048695
771.255940 725.305298 7.509240
618.054378 723.002239 7.323085
262.031418 729.634881 7.482890
262.515057 176.070567 7.459467
109.854339 325.264590 7.476386
621.577168 281.172282 7.449880
872.874968 824.500640 7.221983
822.877988 524.533221 7.622232
262.379066 580.553733 7.296193
110.259094 274.889026 7.742473
110.112761 628.552122 7.416762
110.131696 678.016293 7.357292
673.905238 331.381154 7.490658
211.376751 678.938211 7.278114
673.126365 231.853524 7.444384
618.776532 572.069976 7.343125
673.853083 81.961425 7.313442
364.447052 277.489858 7.939286
723.846974 382.299928 7.487690
822.482933 625.347551 7.333279
827.333361 182.568025 7.473676
825.896030 332.503836 7.303474
160.081010 728.464975 7.278647
771.455232 673.455439 7.730804
212.430440 76.375210 7.323345
617.906766 673.006893 7.369285
622.661284 181.785152 7.461411
364.826894 77.553405 7.490989
772.318404 573.824150 7.617500
211.331231 325.755673 7.401926
669.066898 772.572629 7.300941
567.537564 572.220604 7.467374
110.224214 578.638492 7.576635
161.702389 76.608886 7.326939
621.826288 381.087228 7.329043
161.202276 225.962156 7.457833
873.680888 524.783828 7.415229
823.086577 574.291286 7.536299
570.500952 380.821589 7.397137
566.073495 821.370473 7.414601
415.653867 177.703757 7.326666
877.820444 234.375905 7.322672
876.986489 332.375450 7.348674
312.531083 326.000353 7.939541
669.357099 573.642107 7.729027
160.833940 579.708277 7.204497
363.567477 326.979816 8.055083
822.334785 774.759308 7.283005
313.495580 177.209026 7.221651
312.402484 730.682877 7.320143
567.135344 622.469145 7.956954
618.035153 822.658773 7.458745
262.238620 326.313692 7.542849
775.432950 232.219803 7.474559
878.112044 183.101759 7.292571
111.347563 75.357965 7.566228
110.470454 529.257859 7.278684
261.626782 630.446396 7.371827
110.534561 224.785138 7.474907
263.101381 225.295668 7.394443
571.297016 131.702107 7.269032
720.546524 723.126912 7.739553
261.125156 375.746411 7.369422
822.623195 723.960713 8.040192
777.027565 82.240892 7.445111
211.567647 579.354670 7.443961
821.667247 823.460605 7.329583
724.940537 282.190080 7.183999
415.540023 579.714138 8.079075
212.134328 126.503648 7.597730
211.548023 528.479716 7.388773
414.159055 226.560768 7.534668
826.362900 382.864152 7.400314
160.282749 375.957112 7.535666
771.835563 773.043642 7.496698
312.906717 276.445502 7.444571
878.560953 83.132263 7.292300
723.741747 332.060513 7.397779
724.634400 182.410280 7.384526
161.418893 125.202344 7.603208
826.950463 83.577407 7.377576
822.877507 675.001225 7.531155
571.380085 181.508484 7.678351
160.844843 175.020211 7.602892
873.649684 674.427827 7.380796
364.125587 376.515036 8.453928
720.433285 773.781838 7.456843
211.047692 629.460513 7.398136
161.149479 275.481720 7.703572
826.727149 282.763761 7.211223
567.641535 522.835669 7.467482
313.141378 531.644424 7.468316
622.276494 232.003595 7.207424
212.524422 225.210306 7.357897
312.929936 630.490009 7.245268
567.055190 671.804667 7.531561
161.045470 529.565846 7.289341
570.674419 330.942657 7.301693
571.297011 230.998917 7.535474
363.846435 529.740423 7.407510
262.608746 127.166428 7.810445
673.738845 181.622568 7.311265
364.620737 126.869541 7.295180
669.943945 523.322421 7.595080
109.830670 374.140423 7.394675
777.480033 132.635980 7.303472
673.184034 282.504077 7.355263
313.183727 580.423728 7.179945
721.367451 525.080920 7.649221
771.175065 624.494831 7.508998
878.249298 133.060034 7.481675
671.837982 381.022565 7.424662
669.606392 622.694519 7.236009
363.439955 579.588321 7.454975
110.755388 125.311187 7.633975
314.087481 125.877638 7.269393
770.726329 823.330887 7.514369
873.249788 775.213148 7.291712
622.346293 131.595425 7.195632
261.921813 531.073420 7.339229
874.496078 724.709766 8.539594
725.437859 131.914312 7.235833
668.840504 673.585544 7.413828
771.694971 523.934007 7.504759
414.891490 531.129580 7.292954
622.058340 331.624504 7.285253
312.774804 680.545094 7.281166
618.344157 522.334899 7.166452
826.878757 133.436706 7.103009
260.439834 680.120881 7.551359
363.566454 679.681436 7.235833
