# Removed overlapping spots
924.134872 300.380905 4.612527
956.957119 545.283949 4.254198
495.621100 840.557947 3.977317
396.000000 579.000000 4.972955
178.637499 542.665965 4.404675
751.040486 817.831617 4.028617
146.000000 553.662571 3.786709
391.968674 310.725216 4.381722
137.278404 780.799947 3.297036
831.619296 534.510020 4.592060
308.385742 756.603880 5.421048
575.000000 351.214710 5.078258
808.888664 100.810317 4.412793
730.580120 553.000000 4.126351
564.183046 552.768786 4.867673
349.272831 840.361210 4.307385
94.941925 834.000000 5.174669
105.000000 309.000000 4.292940
199.000000 349.508191 4.698042
541.545390 606.000000 4.428477
820.279368 342.667925 4.593164
977.281533 586.000000 4.918716
262.000000 833.572311 3.594661
168.955803 74.693109 4.058772
411.901329 755.301457 5.234461
284.000000 532.000000 5.000256
74.463693 381.000000 4.786749
283.045061 822.191201 4.245264
392.000000 850.426393 4.525904
401.290980 819.823101 4.770731
975.743322 816.862967 5.112387
168.281603 297.703618 4.476737
360.635229 456.137092 4.480988
371.000000 353.000000 4.711585
402.139118 342.303042 4.786563
495.000000 312.000000 3.910830
517.408495 342.000000 4.579988
736.000000 117.000000 4.436659
262.000000 64.226630 3.851625
424.088556 121.943919 4.684468
625.717387 911.869780 3.689087
114.332721 813.338018 3.073625
443.000000 300.000000 5.297405
740.596618 574.650045 5.050618
332.071250 527.357636 4.968313
434.225542 111.058254 4.557781
209.066193 126.385520 4.537996
105.250373 542.583236 4.603405
750.000000 797.000000 3.974687
657.139587 595.916070 4.524545
730.554171 310.813789 4.577401
884.356474 565.216336 4.355735
708.567780 807.514266 4.381287
977.228881 566.000000 3.945326
496.000000 830.435878 4.432618
518.000000 110.877495 4.220593
370.608724 798.620031 4.918824
808.000000 817.441364 4.116358
71.504306 596.270952 3.001357
656.000000 923.000000 3.395014
476.869076 80.000000 3.873334
851.000000 322.000000 4.563561
967.428852 523.675320 4.796515
94.660265 318.114519 4.591712
818.000000 99.540987 5.156486
552.183179 595.677257 4.414287
811.000000 607.348386 4.067041
729.590367 776.000000 4.342089
444.184822 68.857416 4.479511
562.060858 785.873358 4.133100
666.844593 807.085108 4.789559
799.548065 576.042161 4.229885
925.030492 535.188508 4.687064
851.000000 342.000000 4.113041
412.273030 777.159142 4.747453
116.409623 84.927210 3.335106
790.242142 554.887354 4.091427
583.604042 785.712464 4.920977
668.000000 585.000000 4.465916
463.699957 766.766733 3.973696
841.230618 342.037045 4.113832
656.380123 585.672516 4.488061
818.292354 90.412651 4.377161
750.516133 775.009607 4.724882
778.725170 310.000000 4.253600
327.777591 809.473558 4.795593
799.700208 586.759095 4.055321
828.452597 80.000000 4.478815
371.810765 90.243563 4.387082
775.894662 868.885456 4.495360
126.000000 563.389752 4.307784
455.809238 111.588567 4.270691
745.816602 221.057745 3.608782
435.404632 122.000000 4.608336
188.745510 348.942782 4.662166
914.000000 596.880491 4.424270
873.000000 321.749205 4.311915
349.956059 310.603880 3.545095
746.217362 64.024702 4.699633
921.589928 864.231806 5.827151
360.864597 373.714668 4.809745
945.654871 300.701289 4.411491
442.599708 798.539495 4.302478
853.502567 524.422626 4.229262
562.595040 606.213749 4.409271
403.000000 871.000000 4.330059
583.628575 828.348038 3.539328
252.000000 584.791075 4.325378
381.329344 808.790406 4.751171
593.836872 785.131875 4.437572
966.584251 534.454689 4.046165
497.000000 90.000000 3.838802
329.206935 69.032134 4.456445
157.360039 542.524174 4.134896
935.684066 524.140522 4.134171
115.144633 780.106357 3.535043
495.498870 331.854318 4.656422
328.000000 819.740628 4.289219
329.000000 331.869572 4.994239
819.307246 817.521123 4.972372
645.846825 786.000000 3.840713
126.495138 532.197768 3.924097
317.348742 808.883724 4.676554
404.000000 58.379960 3.608137
921.719098 121.955774 4.385609
270.824571 298.331595 4.878956
433.454930 352.716969 4.923282
340.309741 120.937288 4.371554
402.000000 310.714083 4.489945
260.883289 532.625825 4.633951
915.363571 543.755983 4.327092
551.438773 606.223360 4.418900
688.838757 552.760146 4.383776
395.279684 537.700606 4.894010
104.819557 822.629443 3.454944
329.000000 321.217959 4.348752
561.574141 890.356767 3.673887
646.478352 775.944825 3.829892
422.709984 829.749358 3.930658
484.798893 290.941847 3.459008
730.071758 819.182603 4.476356
625.000000 786.071938 3.777121
474.789341 809.082295 4.851363
137.860885 96.118164 4.839436
168.170128 823.185710 3.831695
572.378930 817.739347 3.875269
506.578917 830.022610 4.505150
859.896399 80.092312 4.122204
328.174946 787.723284 4.674013
615.000000 796.000000 3.697495
673.467307 85.374143 3.811671
862.000000 332.000000 4.391442
220.593402 126.925332 4.720125
915.447400 576.195347 4.307673
505.792210 809.067776 4.520888
730.471573 330.465740 5.314293
946.346404 554.952873 3.509121
893.615424 321.363082 4.166769
541.102647 827.850484 4.181791
189.003913 542.748111 4.268515
360.320294 777.301256 4.550295
486.000000 362.704547 3.602380
73.568212 149.000000 5.463024
615.348112 806.820501 4.467305
848.968482 80.636924 4.643309
879.872629 70.049428 3.142788
601.456993 75.124117 5.150842
219.971338 64.045563 3.863744
499.118753 580.000000 4.830677
260.535064 308.369118 5.032148
340.551741 141.998013 4.039077
83.958743 605.519190 4.451862
756.932289 85.400654 4.002715
874.239068 533.914085 4.680035
656.333587 775.809452 4.749061
731.506377 543.316737 4.753789
167.518600 309.000000 5.255156
209.062026 822.969138 3.407148
860.457078 90.698110 4.621830
840.344062 394.255539 4.108658
167.966048 542.816182 4.375584
406.050136 672.755363 3.666368
83.565115 318.605359 4.194894
321.901887 537.463171 4.866364
747.110179 115.958630 4.686474
870.594936 80.756391 3.975081
852.218953 310.812376 4.133917
572.632068 828.000000 3.547068
850.056491 817.009545 4.650776
219.863546 595.438840 4.810275
403.393093 91.001916 4.119840
516.150434 798.698360 4.354716
595.321943 330.558086 4.568570
725.378453 74.605350 4.846925
736.000307 64.111166 3.508039
73.188958 318.555504 4.349216
412.975919 310.994470 4.456702
585.293149 330.738224 4.157759
422.528193 776.799212 4.631232
106.067002 74.373659 3.404432
698.328696 775.481438 3.690736
861.689297 342.033322 4.173870
442.687810 829.744950 4.327973
698.851064 287.960874 5.295104
806.986560 121.603948 3.816250
73.467766 791.128818 3.904255
115.618311 552.584065 4.272760
796.300019 79.608092 3.729271
507.608465 59.592090 3.563935
646.445222 563.810760 3.873001
935.574091 565.040030 4.563580
797.642106 785.000000 4.167571
861.002771 817.337889 4.890600
126.504703 780.851312 3.850726
189.768039 52.835152 4.533933
219.148903 823.272568 4.199135
272.208323 833.436796 3.721095
330.000000 122.304885 3.270274
339.717201 310.566844 4.923233
403.224714 80.000000 4.032994
424.344950 68.646692 3.568184
776.715428 122.014385 4.571710
852.110015 300.128425 3.907274
978.170147 554.989187 4.117095
988.450024 597.000000 4.186097
252.149822 117.513770 5.315992
751.277672 331.381900 3.778477
779.546651 586.565317 4.334335
423.000000 362.000000 3.345304
673.632302 117.000000 4.384086
604.000000 785.512895 4.018989
271.898089 543.158355 4.715526
975.000000 91.000000 3.421228
965.167334 113.000000 3.523613
