# Removed overlapping spots
332.981241 339.378693 7.074978
436.215644 290.576091 7.754501
584.532745 736.438512 9.566203
432.022172 694.668051 7.975289
738.708739 688.888328 7.411200
134.959176 37.073927 7.301799
738.388780 640.579777 7.471491
381.494086 693.271700 7.895605
332.041095 542.000000 7.202694
634.509691 787.815548 7.909105
736.825980 789.597453 7.454262
592.775355 245.661292 7.654169
642.511711 346.669209 7.291233
797.085835 249.904282 7.405516
583.059616 787.066293 7.569395
279.116289 691.445031 7.621597
796.922976 297.568659 7.440860
697.878330 47.501379 7.021643
129.170350 589.004522 7.246266
899.706101 250.791500 7.553279
281.256721 541.000000 7.318262
849.450559 149.381947 7.234438
228.839926 590.769808 7.457600
585.998653 587.328472 8.010951
696.000000 197.006595 7.267081
388.889611 40.654169 7.126531
335.259752 188.986029 7.769874
594.346011 95.279072 7.333624
284.231422 238.010717 7.569040
693.816527 347.543868 7.306193
283.060821 287.774287 7.408936
178.537042 689.817858 7.257509
386.078712 189.930374 7.426624
386.942390 139.411500 7.321399
693.644494 297.028398 7.682972
688.388907 539.049157 7.608119
790.898962 539.924832 8.503168
128.730239 639.475748 7.253814
185.259673 37.097390 7.346718
787.449323 789.911864 7.573998
232.974028 237.437389 7.218706
841.970057 540.926288 7.382634
230.011548 689.263532 7.279014
788.521580 741.102577 7.266573
129.324131 539.564067 7.289965
383.905864 339.689836 7.716051
184.885803 86.534348 7.419721
435.625921 339.723622 7.553256
795.371598 348.953429 8.136999
439.254467 40.374980 7.489919
635.503224 737.756991 7.386211
685.561719 737.971959 7.555095
688.014015 638.780497 7.213523
438.260364 190.654880 7.429649
230.000000 541.000000 7.348806
180.018312 540.246093 7.275152
643.791468 245.631124 7.430440
133.670962 185.406311 7.813818
334.389979 288.841616 7.288382
746.837454 248.300005 7.321426
593.470486 196.071087 7.388136
841.873332 590.033482 7.559797
286.893392 37.420201 7.413389
584.363673 687.472840 7.692385
849.191421 200.385146 7.477968
231.104461 337.812020 7.482050
437.222923 240.585542 7.469943
839.497492 691.569745 9.191467
839.118447 790.204541 7.488605
179.713058 492.000000 7.883908
636.938285 636.644574 7.358254
737.330647 739.593141 7.313827
893.052315 491.427210 7.267954
134.000000 85.748356 7.370491
234.944278 187.667217 7.187024
798.725789 149.712015 7.340179
337.587062 39.213286 7.442855
696.902028 96.624832 7.390612
636.195328 687.080195 7.259115
848.536349 301.000000 7.752735
789.323937 640.209039 7.323658
643.947318 146.424608 7.249508
645.741169 96.671357 7.258487
899.120711 300.380043 7.471397
330.228381 692.653782 7.552788
850.445272 48.950546 7.236009
592.309539 345.429361 7.304269
181.577473 286.180802 7.290385
637.711510 537.903139 7.404639
433.380289 593.952252 7.482931
232.452228 286.806251 7.397655
889.269309 792.530236 8.013256
382.259670 542.160905 7.974222
897.663142 349.716150 7.497974
646.310827 46.450397 7.394977
636.903193 588.536314 7.367792
385.112823 289.633240 7.365465
892.362604 592.204451 7.494607
686.637078 688.437614 7.537454
236.022526 37.990908 7.563834
846.180927 349.343835 7.415889
130.536736 489.651130 7.520012
286.093301 87.993979 7.380405
587.833792 488.297497 7.260053
848.353882 250.234791 7.582745
132.058184 285.376852 7.117508
179.362366 589.920092 7.538395
280.670315 591.698922 7.303858
285.021609 188.707662 7.444571
132.551625 235.619588 7.317771
131.178018 335.576934 7.307141
745.274588 297.927999 7.248518
438.276162 141.214945 7.442460
684.154297 786.731967 7.427986
839.696831 740.713549 7.330547
900.625466 200.818802 7.732209
748.602753 147.579258 7.274918
841.091912 641.458686 7.690871
740.074172 539.058355 7.468040
334.354787 238.278191 7.262887
134.113971 136.839949 7.566680
183.763609 136.586918 7.401693
387.387712 90.278288 7.527981
799.869500 48.891881 7.368890
595.666321 45.925421 7.638081
230.399821 491.944929 7.252821
690.136690 488.704163 7.393803
127.069717 689.468481 7.446804
282.321391 336.979287 7.450131
332.376211 492.780200 7.281176
336.797185 88.860208 7.354214
900.736868 150.439902 7.257065
788.389714 690.173629 9.910014
336.072981 139.060566 7.238850
382.140022 593.591867 7.327231
234.333246 137.929385 7.474019
235.694528 87.163967 7.420977
791.074737 490.331074 7.260053
901.558939 49.706026 7.194141
842.533539 491.984987 7.278905
746.332941 198.377106 7.396801
229.646610 640.344847 7.280109
433.675117 544.005033 7.204456
281.023890 491.996782 7.283540
740.578239 488.951170 7.422591
790.244982 591.314554 7.318013
695.814193 146.516117 7.120386
891.818489 642.709534 7.216871
694.949808 248.803507 7.309980
179.143926 639.700630 7.424061
586.352865 537.870086 7.972023
738.772887 589.375488 7.332388
383.386226 494.715632 7.309980
439.151216 90.151693 7.085898
591.296379 295.871831 7.376788
798.364518 99.674405 7.384599
432.875401 643.959511 7.144515
892.929721 542.255399 7.131391
434.900763 495.431172 7.127513
285.824773 138.073630 7.513134
798.284962 199.633084 7.435994
182.902776 235.888572 7.377576
901.462821 99.887318 7.230438
747.738339 48.000266 7.000000
644.339833 196.044677 7.434892
891.270562 691.295116 8.363168
687.910634 587.933490 7.406221
331.256056 592.456018 7.241612
181.036685 336.332041 7.420494
744.294261 348.129054 7.355176
749.461096 99.015339 7.363308
850.820156 97.115550 7.380397
584.976131 636.723675 7.416838
183.742188 186.453112 7.415751
642.682973 295.932710 7.305434
385.476504 239.419236 7.499440
382.094671 644.713137 7.814623
890.929545 741.206934 7.214406
638.344874 488.731335 7.301326
279.607997 641.906431 7.277525
332.739523 642.738302 7.284823
