# Removed overlapping spots
312.690098 376.555142 8.031288
777.000000 284.000000 7.351376
414.916536 226.783797 7.649263
874.146312 624.445573 7.133620
110.000000 274.908133 7.853921
567.386081 771.113709 8.650010
211.784781 727.385591 7.470063
415.071505 327.870943 7.235307
669.896144 723.403287 7.448111
669.063576 772.036618 7.404776
877.336577 283.317076 7.477161
160.485977 728.512907 7.507713
724.670435 331.982460 7.311676
771.745393 673.580635 7.516606
719.716978 823.883704 7.685781
364.259596 630.507635 7.375003
772.841512 573.420347 7.641399
212.089839 275.602875 8.352327
720.000000 725.000000 8.092355
617.950674 723.048745 7.355436
827.040618 233.435318 7.404266
618.662933 621.317388 7.287391
212.870870 76.105659 8.255169
363.303221 327.563638 7.176317
877.000000 234.107829 7.402743
261.977735 325.672944 8.030846
621.917840 380.806812 7.706285
161.687263 124.633991 7.695694
720.034157 622.590058 7.371286
261.618744 629.612382 7.417365
160.023956 678.373083 7.339773
212.505783 126.454331 7.495316
673.982176 331.595660 7.675266
210.671809 374.694983 7.759385
262.234718 729.431167 7.702747
110.587648 324.466559 7.617431
672.137065 380.819110 7.571591
570.868816 380.879134 7.393985
566.602844 822.260616 7.363741
878.497733 84.448151 7.233440
363.505123 730.116282 7.420836
822.131214 823.089298 7.397698
261.873113 375.858266 7.908570
109.989902 629.348323 7.325283
719.720155 773.423490 7.402486
109.983908 678.993646 7.526288
262.332352 276.401724 7.372622
617.397351 822.609420 8.300761
161.170633 75.688942 7.814802
775.780552 332.366494 7.900207
109.852964 727.801397 7.732279
161.241211 176.059745 7.952180
570.738372 281.339609 7.544382
161.102590 275.135924 7.656281
622.792070 182.173223 7.467783
720.662632 674.012459 7.679411
876.929781 383.210487 7.588122
415.409188 731.077483 7.553602
721.050812 524.128558 7.831430
776.874285 182.198594 7.434609
571.000000 82.316080 7.266570
775.878857 232.404139 7.477732
111.920860 175.263596 7.482947
823.105413 624.077972 7.383769
416.127797 77.903774 8.020514
211.945038 175.530815 7.471457
211.404664 629.547175 7.365236
415.549361 127.054023 7.619784
364.743419 227.388750 7.579701
622.063856 280.704814 7.428381
622.148627 81.242775 7.346045
312.898959 730.114639 7.362885
109.708911 374.222043 7.943740
771.312833 772.360560 7.494796
724.569858 282.724062 7.796621
111.728627 124.859440 7.456801
313.101760 579.284671 7.606858
211.313300 326.017960 7.557151
617.951097 574.416030 7.396728
160.786381 628.397345 7.344373
160.737963 324.890699 7.799331
262.644342 580.478052 7.206893
872.914730 824.150450 7.510448
770.459427 823.085071 7.123439
669.489039 572.932149 7.329576
567.129184 721.749672 7.601298
363.906392 375.709148 7.592649
415.318589 276.618041 7.479031
877.041524 333.238645 7.277259
823.485665 724.937226 8.560885
725.204786 182.033765 7.361352
873.834404 574.716868 7.339388
775.468534 382.168734 7.674294
364.949008 77.349038 7.475112
262.618929 126.767173 7.256136
567.679063 524.154294 8.973482
771.962988 723.551666 7.325002
212.639791 225.207479 7.360047
567.736131 672.746959 7.578165
670.228492 523.540693 7.380014
622.019454 331.248880 7.229479
161.130294 578.636500 7.472432
111.187184 75.396585 7.702752
262.629311 529.106197 7.445681
878.257849 182.909347 7.425681
365.030194 126.812877 7.333892
826.636250 332.755538 7.216555
724.703882 232.118714 7.353178
262.866207 225.869063 7.572007
415.267217 531.836465 7.724071
827.213881 182.722475 7.371022
571.506112 180.933058 7.211953
364.589843 177.100370 7.493223
161.067231 529.154058 7.202694
567.946111 622.230253 7.431113
618.182456 771.876836 7.432062
827.598166 83.218283 7.204151
567.467304 572.514309 7.515003
263.450771 76.037347 7.432421
823.779559 524.145661 7.568790
571.965389 130.627368 7.247314
415.700553 581.296860 7.292571
622.323516 131.533246 7.260053
823.054841 674.300291 7.474057
262.539706 177.277844 7.590963
313.396559 226.597130 9.584648
570.961877 331.524424 8.559732
313.265386 630.660356 7.294850
618.658937 672.974641 7.342129
111.307712 529.249715 7.227630
823.624747 574.509465 7.474468
211.773671 529.797066 7.371547
414.314616 377.612817 7.581377
110.905922 224.473994 7.528392
827.308082 383.064181 7.411878
777.398599 132.846389 7.384742
822.029450 773.932901 7.780081
674.083720 131.574739 7.377622
415.654238 177.780392 8.039792
618.516842 522.830648 7.563213
668.301258 822.150608 7.458181
875.403613 525.708334 8.115437
772.088500 623.098892 7.425504
723.747252 381.710423 7.625508
725.453083 81.880451 7.202523
161.547592 225.422829 7.300397
212.076220 580.330279 7.428249
777.228924 82.880311 7.384677
720.959799 573.162897 7.358336
674.009075 81.539700 7.325743
313.473755 276.459639 7.264508
673.383615 181.312013 7.539273
673.436775 231.827691 7.305872
414.778957 630.850707 7.567240
826.788403 283.352963 7.546680
878.132137 133.604522 7.280109
571.620940 231.526076 7.538158
364.391016 276.719865 7.311263
772.545097 525.053276 7.138863
160.047085 374.592549 7.331335
874.465942 674.532871 7.542771
211.405323 678.557762 7.362427
111.046931 578.184997 7.430655
313.764120 76.680065 7.402689
622.578143 230.748619 7.561168
669.842854 672.107902 7.668502
364.590259 579.574303 7.664450
314.043154 176.761588 7.312115
313.337049 531.232533 7.398325
669.605672 622.848367 7.144515
313.786895 125.823773 7.415741
874.114899 724.726612 8.222053
673.249588 282.554279 7.515670
726.511536 131.925159 8.315866
312.899702 680.779172 7.528109
364.354270 530.099108 7.681363
826.248371 133.721769 7.144515
