# Removed overlapping spots
685.000000 424.000000 5.905065
502.000000 743.195188 5.253710
408.000000 882.000000 5.190011
406.452610 553.000000 5.667781
11.000000 706.000000 4.762204
295.000000 312.000000 4.986865
611.000000 297.000000 5.205516
252.000000 235.000000 5.078007
759.330255 830.000000 5.827762
398.000000 311.244763 5.294712
962.000000 245.000000 4.641410
486.000000 310.000000 5.264944
844.800283 170.275810 5.195467
97.000000 198.000000 5.642923
68.000000 249.000000 5.064233
685.492494 805.337428 5.139037
232.000000 883.237697 4.961557
786.000000 298.000000 4.666619
246.000000 680.000000 5.029516
839.442282 513.000000 5.122961
911.000000 412.000000 4.925865
246.000000 731.000000 4.944396
860.000000 424.000000 5.167767
833.000000 983.000000 5.162672
881.000000 259.000000 6.219568
532.000000 844.000000 5.207878
662.000000 234.000000 5.192400
77.000000 541.000000 5.170822
685.000000 678.000000 5.021340
684.000000 451.000000 4.974621
655.000000 247.000000 5.166454
82.588171 198.000000 5.044196
216.000000 603.000000 5.247315
728.000000 221.000000 5.099957
282.000000 692.247604 5.136950
480.445100 705.000000 5.469026
714.592929 805.000000 5.460772
712.675867 120.000000 5.093677
254.000000 717.000000 5.163467
421.000000 374.000000 5.320184
222.000000 235.491447 5.353730
429.487742 972.000000 5.136431
99.444002 808.000000 5.388922
613.000000 932.000000 5.193443
260.468837 680.000000 5.211644
605.000000 894.000000 5.182602
574.000000 487.790742 4.981029
156.522765 273.000000 5.344203
193.000000 159.000000 5.203254
750.000000 157.000000 5.323904
811.000000 944.000000 5.122541
335.000000 680.000000 4.212402
523.000000 552.000000 5.383253
678.000000 666.000000 5.091636
69.000000 375.000000 4.976816
157.761213 781.454520 5.161263
473.000000 540.000000 4.884133
406.000000 577.420480 5.193572
709.000000 894.000000 5.077650
302.000000 120.000000 5.045254
994.000000 855.469660 5.135602
245.000000 528.000000 4.937607
370.000000 641.000000 5.220489
214.000000 146.000000 5.276929
281.657065 540.335378 5.098339
150.000000 413.395614 5.348517
62.436877 590.854184 5.329696
642.000000 806.000000 5.096963
617.409400 183.157899 5.265362
574.000000 182.770136 5.139053
869.000000 869.000000 5.050277
406.000000 324.000000 4.991779
853.000000 438.000000 4.797226
590.000000 691.289200 5.134299
268.000000 742.640202 5.190725
122.000000 820.241872 4.723518
113.639751 756.000000 5.438659
488.000000 843.768278 5.347546
625.529979 297.346236 5.004534
143.000000 706.000000 5.193939
