# Removed overlapping spots
300.788192 249.866958 8.894626
396.827150 704.084883 7.492067
864.478219 211.000000 7.717908
451.033070 302.352667 9.061717
812.457221 259.757607 9.729541
609.537772 256.508684 7.563391
914.607461 211.941853 7.580966
295.565551 702.743806 7.752559
452.747726 201.650786 7.152113
651.658110 698.602745 7.419671
703.049338 698.382840 7.964659
454.272820 50.977241 7.154066
712.109913 107.754886 7.317630
245.442241 701.289181 7.451395
245.457439 651.880504 7.338513
144.555083 551.467724 7.257270
804.873299 701.937180 7.794107
402.416314 200.668686 9.937800
914.153153 261.630833 7.393871
451.977262 250.501417 7.293810
251.074277 49.054401 8.140012
195.312252 550.000000 7.293069
610.461171 106.168089 7.474698
610.347341 156.181455 7.168029
753.598712 700.881002 7.802193
907.367015 603.126653 7.269421
351.662586 199.974606 7.238834
349.414449 350.090345 7.253150
401.047028 300.033088 7.599177
659.530628 257.549007 7.605257
857.351750 600.965229 7.521494
403.705907 50.937577 7.458953
150.106995 97.379490 7.461026
857.862389 502.961805 7.178593
149.327234 146.533899 7.393788
652.666611 598.697321 7.173966
298.717057 349.411193 7.529353
296.613204 603.397892 7.241325
658.760795 356.822247 7.558448
248.351395 248.746609 7.370612
865.951063 160.922313 8.967155
607.440306 355.946590 7.457247
194.289668 651.120060 7.273480
146.684028 501.657649 7.444294
346.850839 603.237581 7.349372
351.216956 150.460295 7.158929
302.140926 50.111364 7.657639
299.055750 298.773119 7.406659
194.473749 601.708177 7.251741
712.621814 57.419965 8.173700
150.504857 47.525584 7.426601
247.727574 502.501369 7.969644
198.301534 246.905443 8.316570
144.516830 651.427688 7.522811
805.782497 652.475967 7.095341
447.187231 705.327172 7.764426
245.129320 602.064427 7.663151
653.022164 648.697889 7.499237
861.631763 360.795408 7.402552
711.022946 308.458449 7.333546
398.231193 605.894884 7.715734
200.866874 96.454513 8.299054
143.396406 701.461011 7.299117
661.479931 107.272385 7.154021
448.951714 604.648094 7.643829
348.639050 299.912603 7.294850
601.872971 597.974835 7.329862
813.729317 159.712809 7.208665
193.493564 701.803183 7.310218
601.723111 697.719447 7.194885
296.519990 552.079818 7.493097
402.332055 150.326425 7.261611
855.661651 702.659196 9.350553
247.930102 348.168078 7.412444
761.009650 357.931135 7.275987
453.757221 101.412444 7.242796
201.382265 47.632156 7.622466
197.750069 297.819360 7.424152
300.157818 198.953629 9.925166
755.134797 650.387589 7.123890
754.718425 600.652250 7.288573
149.445692 196.902302 7.397059
249.386002 298.193427 7.382907
755.734588 550.716960 7.138940
349.571087 503.961466 7.853895
147.421686 248.094299 7.178971
144.759620 601.591866 7.598394
864.621528 310.927543 7.211601
301.309863 148.867352 7.151189
811.967072 310.535857 7.454891
251.231975 97.180437 7.701951
602.552269 547.134473 7.796176
301.877632 99.122994 7.473001
200.153907 196.355837 8.222590
806.154198 602.889664 7.759075
402.019531 250.197013 7.308043
449.684162 505.454889 7.093409
764.445838 158.942371 7.595080
857.028034 652.196622 7.405688
913.491905 311.177747 7.578818
807.182906 551.282799 7.937827
653.750308 549.358133 7.339323
816.825237 59.207932 7.914134
451.104281 351.350539 7.223358
196.252981 501.733638 7.205191
916.284054 161.888248 7.299099
912.941948 361.372195 7.370540
249.438759 197.696842 7.320628
857.087878 551.863123 7.355662
762.361725 209.623516 7.204370
711.032857 356.731271 7.027578
705.518766 549.027372 7.034616
607.892416 205.534412 7.394569
705.038744 499.969945 7.473537
765.003984 59.522174 8.040044
806.988799 501.989814 7.052622
704.105995 649.747437 7.210745
865.227523 261.086549 7.271428
711.629416 208.035582 7.296307
610.499344 58.736812 7.350782
398.884774 351.441312 7.513662
403.394995 100.527127 7.083870
712.132428 158.089067 7.724978
146.841961 346.350051 7.440939
246.789767 551.956119 9.547362
198.131418 348.441211 7.311028
760.388382 308.421514 9.901457
200.725665 146.825589 7.662148
654.645373 498.087358 7.206986
353.374945 51.253361 7.851851
812.495806 209.681592 7.413594
907.448837 653.332872 7.314631
448.492416 654.560426 7.381236
905.853634 702.147970 7.424094
814.629892 108.489647 7.602176
908.653679 552.464323 7.364641
251.290475 148.631857 7.971756
346.873292 552.880972 7.119648
351.507851 249.476854 7.148133
148.750690 295.878468 7.245184
766.366977 110.723994 7.047378
755.985481 500.729127 7.197566
865.895065 60.775264 7.277525
453.567458 152.017715 7.434537
704.118977 598.841029 7.776238
352.611186 100.667998 7.350034
449.176936 556.273078 7.146408
812.791489 360.628167 7.763250
601.089983 648.455200 9.521479
297.533092 501.378539 8.976708
603.622738 498.267511 7.976952
762.225703 259.392372 7.129968
607.533587 306.376116 7.312721
398.059869 652.905671 7.288669
908.946962 501.860514 7.306457
865.942355 109.770727 7.047378
658.269598 155.362415 9.434023
346.217083 652.227312 7.482578
282.344739 654.295832 7.254863
710.727369 259.411440 7.346766
398.318956 554.652657 9.565944
660.050253 206.671899 7.000000
658.495461 306.227141 7.383384
600.933255 747.871382 9.208745
702.176994 749.514882 7.317240
651.872947 750.096476 7.254552
855.404010 752.887154 7.352657
753.063116 751.791066 7.128189
752.903924 800.685656 7.246842
650.655588 797.821884 7.415252
804.120994 801.339300 7.509460
598.950163 797.973751 7.444517
905.657627 802.411807 7.293692
854.860518 801.221819 7.439292
701.261629 798.423254 7.363652
804.279951 751.885563 7.240332
905.843385 752.517819 7.227042
