# Removed overlapping spots
565.320593 144.840170 7.235938
566.000000 346.000000 7.358965
107.016342 545.543126 7.354663
206.693450 292.680154 7.227477
307.984152 291.163249 7.222877
872.342996 195.575470 7.722601
410.000000 596.688229 7.492175
408.920538 93.609979 8.293830
358.422366 191.393554 7.117317
770.050074 247.006285 8.505869
360.879387 695.845155 7.778227
871.934413 247.155833 7.346786
719.139703 146.096653 7.328213
563.793222 587.992901 7.498848
665.963064 686.819407 7.677500
358.476022 43.473233 7.149603
869.766133 587.387365 7.376706
564.460369 737.075993 7.322684
872.900960 346.653913 7.762548
564.128313 786.933522 7.365378
258.590891 546.022629 7.237614
615.075396 738.313764 7.317197
155.658202 293.195728 7.618700
716.973927 637.199075 7.494869
408.444513 292.568684 7.370696
716.981815 587.097148 7.376930
306.853410 340.636041 7.390380
719.462464 346.408022 7.693682
716.801426 686.554705 7.290894
615.332336 786.653015 7.579584
616.616876 245.866838 7.394509
767.960501 687.120555 7.047361
667.877752 345.445279 7.199934
718.000000 787.126305 7.471126
411.607376 696.188292 7.018444
105.273671 43.133316 7.303961
205.363499 342.316539 7.229757
817.950131 588.418382 7.298706
257.409886 291.485647 7.456827
258.652856 696.014076 7.256589
306.000000 142.434101 7.070146
768.292892 636.864680 7.244498
665.928945 737.420707 7.199878
820.555670 145.720647 7.331306
869.643720 538.136010 7.237207
155.767832 92.179072 7.591097
106.109068 192.218966 7.422352
718.000000 297.000000 7.406792
566.192411 295.578498 7.587540
665.161269 538.131657 7.222002
408.660200 43.214175 7.334451
818.913304 686.746523 7.989580
614.931249 636.868955 7.448065
309.214770 696.615568 7.326521
107.675676 644.684583 7.227829
206.948637 497.713232 7.778490
614.390554 537.654177 7.194841
155.258428 241.931066 7.762625
615.261993 685.604502 7.018302
820.853540 196.138134 7.324521
821.596532 346.978862 7.499141
564.914256 637.211588 7.600100
358.166430 91.874998 7.090787
869.958599 787.442761 7.552905
104.840824 291.675964 8.235534
409.128191 342.767751 7.129092
105.486037 91.988578 7.352614
616.999055 45.892739 7.264154
770.089698 145.831886 7.182159
819.249640 637.428418 7.406424
157.109415 696.053905 7.528633
408.576083 242.263361 7.408085
105.978849 142.349638 7.376326
257.945775 495.753031 7.247516
206.245646 242.154260 7.333012
819.029678 737.193000 7.399538
256.060540 341.164095 7.253606
770.170384 296.803567 7.329778
107.478859 595.431109 7.362610
664.000000 488.866672 7.409296
819.211905 486.580335 7.390396
770.155919 196.288857 7.344076
716.456662 736.566941 7.410780
358.194563 342.402541 7.688331
257.248785 142.337619 7.380055
409.287687 143.213006 7.963615
872.422525 45.647747 7.448027
665.437233 786.796784 7.359747
410.016495 192.095467 7.637307
617.034284 345.130573 7.304427
155.657827 192.403223 7.384911
360.318143 597.460549 7.253102
767.961630 588.165668 7.449480
107.165846 495.265617 7.492190
668.263104 145.577519 7.248048
818.644321 537.175392 7.205834
208.936545 645.970316 7.138067
307.452001 42.679174 7.594857
106.908806 695.927523 7.401564
257.304495 92.654050 7.571952
155.168384 142.768381 7.429955
565.929926 95.149213 7.316803
716.247935 536.244228 9.545154
256.730263 42.826069 7.104686
614.604981 586.961424 7.410061
155.420660 42.448504 7.585398
869.293514 488.182743 8.585781
359.261163 292.004936 7.677173
256.843469 241.193546 7.867253
821.457148 296.437612 7.362232
718.941796 46.987090 7.362378
668.173233 46.737676 7.496221
309.515497 596.211965 7.470960
205.695253 143.964485 9.289135
257.696149 193.295156 7.399055
869.501689 686.986071 8.613330
668.109523 195.597802 7.420067
157.271091 645.715045 7.335194
156.968870 496.848558 7.165054
309.067320 647.183063 7.342500
105.729759 241.546587 7.872250
770.471726 346.211386 8.087912
818.889458 786.729843 7.531771
822.127270 246.933591 9.993374
564.151908 686.789833 7.286073
718.351887 96.148742 7.715549
157.945162 595.555746 7.649523
719.431115 246.264000 7.423289
617.252436 294.960389 7.070896
208.531740 695.545640 7.555347
105.795332 340.897599 7.440653
157.459922 544.747239 7.309479
767.462021 537.342121 8.232281
871.172988 145.838225 7.337998
768.020917 737.148326 7.116676
206.921636 192.561476 7.453473
666.245609 637.148494 7.264724
