# Removed overlapping spots
239.000000 268.000000 7.047182
1199.024544 1311.707770 7.338252
988.000000 1173.000000 7.469599
1076.000000 272.000000 7.704352
412.356589 1169.330154 7.073875
377.000000 1169.530208 7.067872
345.300680 1428.969162 5.953131
629.000000 1768.534338 7.384387
1216.000000 1311.000000 6.506140
309.000000 1171.000000 7.043990
1349.000000 528.000000 6.107814
717.475215 1627.086647 7.211733
1338.000000 411.000000 5.647998
719.600834 583.133988 6.998265
967.910096 49.487866 5.825617
312.000000 535.680818 6.957750
820.000000 882.000000 5.875910
1057.366060 81.995288 6.157894
343.537582 1169.453346 7.284888
149.512376 407.553393 4.679257
430.503373 180.561452 5.032651
203.361373 267.844252 7.175706
766.376417 101.731014 7.160398
712.532538 433.760585 6.502086
65.569607 731.859945 5.969840
1164.196230 446.533839 5.306978
361.333386 266.750256 7.201894
1349.641073 1710.022197 6.396757
257.079718 180.378789 7.694595
1715.000000 1079.161735 6.756999
256.064754 1326.544176 6.273563
98.000000 1170.438169 7.006551
254.000000 408.000000 5.644777
914.000000 1312.000000 5.189479
1303.000000 1083.330653 5.850281
1039.078739 46.870640 5.210828
1128.707781 1313.829086 7.432903
748.216848 433.553997 6.681183
466.000000 991.000000 5.765089
1111.000000 995.000000 5.718908
708.000000 980.000000 5.945426
1365.000000 895.478069 4.933128
773.000000 529.000000 6.486776
853.000000 416.469803 7.146705
1330.727558 527.572023 5.963361
1690.000000 444.578102 5.007010
697.757394 882.000000 6.648502
291.153800 266.679812 6.931478
1656.241839 427.000000 4.463494
1356.000000 976.511738 5.224445
1515.573115 409.115729 5.716408
1034.645639 1762.450594 6.886682
1338.302897 993.772948 5.172568
557.603324 882.000000 6.614231
663.000000 156.000000 4.768958
916.209147 996.061842 4.751598
648.000000 1627.622871 6.539943
703.211225 531.000000 5.841953
748.657522 82.000000 6.567349
910.631307 529.810263 6.104291
1598.995259 1478.304997 6.150963
566.549440 944.565783 5.518712
1004.000000 411.839652 4.816559
601.658826 997.141120 5.737007
915.000000 1329.000000 5.065233
987.230641 394.379988 5.527036
330.269083 766.000000 4.575194
625.000000 416.000000 5.144104
1216.536290 1329.000000 5.625416
1706.330053 444.493914 5.114099
988.000000 271.000000 5.628172
921.603268 451.000000 6.618748
611.000000 1488.335504 6.138124
1095.000000 977.380399 5.495276
812.000000 996.000000 5.734889
928.582651 530.071167 5.864345
1775.000000 871.000000 4.475434
655.540286 979.469953 5.302037
650.000000 531.605442 6.481324
1355.000000 994.301222 5.165942
150.701124 268.542260 6.287491
1270.000000 411.660248 5.329600
1006.619780 977.476197 4.273191
571.545300 416.784752 5.657140
699.000000 1767.480989 6.297964
1594.416883 1306.371398 4.713148
1738.000000 1616.449789 7.521292
1457.617634 1422.000000 4.913694
1130.317458 1083.636898 6.925665
1374.000000 977.390663 5.301246
342.456530 267.521164 6.188160
1262.000000 1692.000000 5.524148
308.069308 407.000000 5.179230
524.175945 1434.645957 6.594122
1366.380349 1692.000000 5.982478
257.000000 1429.000000 5.168057
169.334377 39.300416 3.692856
81.000000 372.000000 4.616963
329.000000 678.000000 4.388651
1007.000000 272.000000 5.072500
362.000000 992.000000 5.692613
1233.678299 1101.000000 4.629243
637.000000 1049.237591 4.432548
532.000000 962.000000 4.561038
627.531265 48.291672 5.701438
802.000000 880.000000 7.054334
292.506577 1239.552641 4.211578
852.000000 258.414969 4.525623
1017.184663 1658.000000 4.792673
448.000000 406.000000 4.023863
1059.000000 994.000000 5.292068
256.497186 1170.367340 6.792177
988.627902 995.000000 4.584790
1146.081418 412.286988 4.591757
707.116465 1083.606720 3.164063
1281.000000 1709.000000 5.716663
310.000000 1327.540759 5.410967
431.437528 125.282302 4.633464
1040.618929 271.702452 6.056104
1127.447907 412.396446 5.230783
133.118103 441.837052 4.496877
910.000000 1695.000000 5.752355
808.000000 530.000000 5.668155
537.000000 243.000000 4.330065
1052.000000 545.000000 5.845491
1336.258688 445.586527 5.118748
1689.336478 872.576447 4.694832
1146.600956 1311.000000 5.411766
1004.428632 46.000000 6.398205
313.295303 1395.042954 4.878095
594.436623 1767.646567 6.294008
361.185020 1082.343075 5.275465
1820.000000 1078.439969 6.262052
1159.511388 1429.160498 6.482625
450.000000 643.000000 4.646778
98.000000 372.000000 4.202753
782.559567 189.601033 6.071510
747.675040 295.000000 4.625075
594.683815 1750.000000 4.424526
828.328901 1311.548573 6.181971
731.348502 863.000000 3.140935
626.000000 139.000000 4.699088
344.000000 424.000000 4.752841
1286.247721 411.000000 3.988212
1603.386839 426.000000 5.015882
662.857626 881.000000 6.559000
1040.563771 1155.000000 4.718414
1759.000000 426.000000 4.548022
554.000000 49.000000 3.684155
641.611300 242.000000 4.276804
256.000000 355.418830 4.711847
344.000000 74.394889 4.068447
707.995641 1155.169683 4.506192
778.421748 979.000000 4.960038
377.699380 1310.000000 5.868502
1321.164288 994.375192 5.150184
875.477030 547.821335 5.880101
331.000000 500.471921 5.034080
920.905128 189.075398 3.406451
1183.912454 1313.000000 4.856671
1123.434519 492.000000 4.742094
1022.000000 271.000000 4.896597
1408.941812 270.916928 6.083759
1793.000000 426.467146 4.646082
237.292534 407.542922 5.449798
707.000000 996.757628 5.941658
678.390929 416.000000 4.474564
204.000000 408.000000 4.174269
1315.000000 878.000000 4.204603
1531.851673 304.288391 4.857803
1349.000000 1569.000000 4.615567
1140.000000 493.000000 3.769622
1685.147954 1615.994802 5.594883
1422.173680 1495.000000 4.664799
416.000000 836.000000 4.145306
1791.000000 871.000000 5.463322
133.000000 267.857878 6.586166
1163.000000 360.000000 4.382937
221.491806 337.000000 4.945066
1460.265329 410.000000 5.712055
879.719039 1276.000000 4.632721
1479.320871 538.357881 5.434052
1818.000000 1270.000000 4.175602
1313.175136 1761.605084 6.168054
1667.695782 1774.000000 4.314641
536.914446 312.568959 4.631080
1495.709686 520.000000 4.300237
1161.601362 49.000000 5.673425
1365.940540 528.047965 5.901613
1742.000000 426.000000 4.625011
1652.000000 1616.169405 5.476523
1295.810047 860.704359 5.235935
1251.000000 1329.450525 5.337279
834.731535 311.000000 4.553308
1336.465409 82.479383 4.979847
1313.184293 528.095606 5.796029
1737.000000 1756.000000 4.305891
712.918734 312.783040 4.591436
293.286913 143.000000 4.020946
1668.000000 1756.344748 4.461004
1504.000000 1342.442326 4.595997
1176.000000 1430.000000 6.667237
593.290696 636.869509 6.654884
169.000000 1171.482070 6.135533
1267.857173 443.095555 7.542820
1505.000000 974.489323 5.317824
290.021046 406.089726 5.947904
1059.734641 446.000000 5.576914
153.791508 1394.515574 4.748824
1180.291340 46.388828 5.797746
905.934538 137.807852 4.357158
1495.000000 555.000000 4.906781
1041.531972 1311.779502 5.352997
98.470766 267.848665 6.077710
818.533783 82.702039 6.629866
1789.000000 1721.456699 4.133752
776.414049 1329.483288 4.886980
610.000000 635.000000 5.659614
666.829791 547.727229 6.132829
238.000000 74.000000 4.283339
448.000000 268.000000 6.539101
1374.000000 1083.000000 4.172210
1593.308345 974.447984 5.326619
168.169940 268.334223 6.103562
583.700393 1085.000000 4.856957
1006.000000 943.000000 4.394700
169.417805 941.000000 5.663351
1041.000000 184.637656 5.975542
664.344847 1644.530802 4.039497
464.000000 1744.000000 4.455272
1528.771224 1422.615305 4.772441
431.000000 939.000000 4.825268
429.628798 214.683145 4.686751
1158.076583 1779.000000 5.054010
1052.812877 1761.703155 5.988763
1445.000000 427.000000 4.165719
133.362145 1327.814071 5.357524
1719.000000 1755.000000 6.158316
381.046066 714.000000 5.281013
1111.000000 184.000000 5.534791
638.000000 979.000000 3.982057
520.327669 295.000000 4.766426
1772.399958 1773.702052 4.182282
396.497110 73.712466 4.339788
793.490331 1329.000000 4.749856
1337.000000 182.410325 5.061085
719.057340 547.503451 6.349677
277.999835 938.934049 5.816624
898.639246 997.000000 5.954265
1475.301950 1494.941796 4.745159
1042.000000 978.000000 4.715316
224.000000 679.000000 4.493407
600.737821 1331.204997 6.210125
